"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Intestiviridae.g__Jahgtovirus.s__Jahgtovirus_gastrointestinalis","Group","SCS",1.05829785937973,0.0111738650413154,9.61619124269589e-26,"GroupSCS",1.15394294912351e-23,23,5
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Intestiviridae.g__Jahgtovirus.s__Jahgtovirus_intestinihominis","Group","SCS",1.04241910185109,0.011458645794553,1.98288241017704e-25,"GroupSCS",1.18972944610622e-23,23,5
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Aurodevirus.s__Aurodevirus_intestinalis","Group","MCI",1.0376382281703,0.0161809300532459,1.05376804974413e-22,"GroupMCI",4.2150721989765e-21,23,4
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Buchavirus.s__Buchavirus_coli","Group","SCS",10.0809905035654,0.378783774909937,6.61493772909823e-16,"GroupSCS",1.98448131872947e-14,23,8
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Canhaevirus.s__Canhaevirus_hiberniae","Group","SCD",3.65724615344704,0.156541598152206,6.48336448369475e-15,"GroupSCD",1.55600747608674e-13,23,6
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Intestiviridae.g__Jahgtovirus.s__Jahgtovirus_secundus","Group","SCS",1.28075462929829,0.0557295102690104,8.63821824482198e-15,"GroupSCS",1.7276436489644e-13,23,5
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Buchavirus.s__Buchavirus_splanchnicus","Group","SCS",7.04322034742883,0.333682628239096,3.79112281629039e-14,"GroupSCS",6.49906768506923e-13,23,10
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Intestiviridae.g__Jahgtovirus.s__Jahgtovirus_intestinalis","Group","SCS",1.36954823413746,0.0705931949548075,1.62773499139868e-13,"GroupSCS",2.44160248709802e-12,23,5
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Cohcovirus.s__Cohcovirus_splanchnicus","Group","SCD",1.44088691071028,0.0819568447052016,8.80480074272911e-13,"GroupSCD",1.17397343236388e-11,23,5
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Chuhaivirus.s__Chuhaivirus_simiae","Group","SCD",1.47830862489349,0.0866207551846097,1.46034718457903e-12,"GroupSCD",1.75241662149483e-11,23,5
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Canhaevirus.s__Canhaevirus_faecalis","Group","SCD",1.49042540839791,0.0896197816956287,2.26597230650413e-12,"GroupSCD",2.4719697889136e-11,23,5
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Cohcovirus.s__Cohcovirus_hiberniae","Group","SCD",1.54007910466802,0.0944240549650858,3.14986141644177e-12,"GroupSCD",3.14986141644177e-11,23,5
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Birpovirus.s__Birpovirus_hominis","Group","MCI",1.88289265489169,0.163254322531333,9.52889531969618e-10,"GroupMCI",8.79590337202724e-09,23,4
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Culoivirus.s__Culoivirus_intestinalis","Group","SCS",3.7615262730465,0.345581982995859,2.38629110066641e-09,"GroupSCS",2.04539237199978e-08,23,10
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.g__Immutovirus.s__Immutovirus_immuto","Group","MCI",1.50128694479719,0.15594407980864,1.59768003990499e-08,"GroupMCI",1.27814403192399e-07,23,4
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Buchavirus.s__Buchavirus_splanchnicus","Group","SCD",2.3970772318328,0.333682628239096,1.0954805029059e-06,"GroupSCD",8.21610377179426e-06,23,10
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Buchavirus.s__Buchavirus_faecalis","Group","SCD",1.90658563908899,0.28045538273528,2.2924254128967e-06,"GroupSCD",1.61818264439767e-05,23,5
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Afonbuvirus.s__Afonbuvirus_intestinihominis","Group","SCD",2.1994446185942,0.325345365168655,2.46742544274237e-06,"GroupSCD",1.64495029516158e-05,23,5
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Buchavirus.s__Buchavirus_intestinalis","Group","SCD",2.01460933290688,0.310416741433408,4.19691542209289e-06,"GroupSCD",2.65068342447972e-05,23,5
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Birpovirus.s__Birpovirus_hiberniae","Group","SCD",1.8488683355813,0.286946526623655,4.60545318817357e-06,"GroupSCD",2.76327191290414e-05,23,5
"k__Viruses.g__Pandoravirus.s__Pandoravirus_dulcis","Group","AD",0.75,0.136930639376291,3.34477822697303e-05,"GroupAD",0.000191130184398459,23,3
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Buchavirus.s__Buchavirus_copri","Group","MCI",6.88902030243837,1.30115029516669,4.92948665004125e-05,"GroupMCI",0.00026888109000225,23,8
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.f__Herelleviridae.g__Agatevirus.s__Agatevirus_Bp8pC","Group","SCD",-1.43266867041343,0.274856305726889,5.87577284151396e-05,"GroupSCD",0.000293788642075698,23,4
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.f__Herelleviridae.g__Agatevirus.s__Agatevirus_Bp8pC","Group","SCS",-1.43266867041343,0.274856305726889,5.87577284151396e-05,"GroupSCS",0.000293788642075698,23,4
"k__Viruses.c__Naldaviricetes.o__Lefavirales.f__Baculoviridae.g__Alphabaculovirus.s__Catopsilia_pomona_nucleopolyhedrovirus","Group","MCI",0.974856344546276,0.187783198476437,6.14677885302028e-05,"GroupMCI",0.000295045384944974,23,3
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.f__Herelleviridae.g__Agatevirus.s__Agatevirus_Bp8pC","Group","MCI",-1.43266867041343,0.291529136447049,0.000111795303487045,"GroupMCI",0.000496868015497983,23,4
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.f__Herelleviridae.g__Agatevirus.s__Agatevirus_Bp8pC","Group","AD",-1.43266867041343,0.291529136447049,0.000111795303487046,"GroupAD",0.000496868015497983,23,4
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.f__Autographiviridae.g__Drulisvirus.s__Drulisvirus_KpV41","Group","SCS",2.18307368240902,0.503171722045642,0.000395731627082696,"GroupSCS",0.00169599268749727,23,4
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Culoivirus.s__Culoivirus_faecalis","Group","SCS",1.34032657438587,0.324175108082713,0.000622460028763534,"GroupSCS",0.00257569667074566,23,4
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Buchavirus.s__Buchavirus_oralis","Group","SCD",1.94268146935575,0.492594763182872,0.000951894933367417,"GroupSCD",0.00380757973346967,23,8
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Buchavirus.s__Buchavirus_hominis","Group","SCD",2.20231941965293,0.567046771559148,0.00108789491021902,"GroupSCD",0.00421120610407361,23,7
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Culoivirus.s__Culoivirus_intestinalis","Group","SCD",1.31884926293454,0.345581982995859,0.00126457109447037,"GroupSCD",0.0047421416042639,23,10
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Buchavirus.s__Buchavirus_oralis","Group","SCS",1.41055999483965,0.492594763182872,0.0103265447735318,"GroupSCS",0.0375510719037519,23,8
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Buchavirus.s__Buchavirus_coli","Group","SCD",1.07928331932989,0.378783774909937,0.0106468799556389,"GroupSCD",0.0375772233728432,23,8
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.g__Yoloswagvirus.s__Yoloswagvirus_yoloswag","Group","SCS",1.2589580502353,0.451796685418907,0.0121824059457842,"GroupSCS",0.0417682489569746,23,3
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Steigviridae.g__Kehishuvirus.s__Kehishuvirus_primarius","Group","SCS",1.06792777798507,0.399983875930213,0.0156165022652755,"GroupSCS",0.0520550075509184,23,3
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Buchavirus.s__Buchavirus_hominis","Group","SCS",1.15247221315283,0.567046771559148,0.0571356043896659,"GroupSCS",0.185304662885403,23,7
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Buchavirus.s__Buchavirus_copri","Group","SCD",2.09122516613948,1.22673626274033,0.105448245771678,"GroupSCD",0.332994460331614,23,8
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.g__Taranisvirus.s__Taranisvirus_taranis","Group","SCD",-0.589506516021173,0.362091328299829,0.120888762819052,"GroupSCD",0.362666288457155,23,3
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.g__Taranisvirus.s__Taranisvirus_taranis","Group","SCS",-0.589506516021173,0.362091328299829,0.120888762819052,"GroupSCS",0.362666288457155,23,3
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.g__Taranisvirus.s__Taranisvirus_taranis","Group","MCI",-0.589506516021174,0.38405585047448,0.142186333934591,"GroupMCI",0.416155123710997,23,3
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Crassvirales.f__Suoliviridae.g__Canhaevirus.s__Canhaevirus_hiberniae","Group","MCI",0.25,0.166037438386807,0.149495267971675,"GroupMCI",0.427129337061928,23,6
"k__Viruses.c__Naldaviricetes.o__Lefavirales.f__Baculoviridae.g__Alphabaculovirus.s__Catopsilia_pomona_nucleopolyhedrovirus","Group","SCD",-2.26864596105393e-16,0.177043697380784,0.999999999999999,"GroupSCD",1,23,3
"k__Viruses.c__Naldaviricetes.o__Lefavirales.f__Baculoviridae.g__Alphabaculovirus.s__Catopsilia_pomona_nucleopolyhedrovirus","Group","AD",-3.85605891028848e-16,0.187783198476437,0.999999999999998,"GroupAD",1,23,3
"k__Viruses.c__Naldaviricetes.o__Lefavirales.f__Baculoviridae.g__Alphabaculovirus.s__Catopsilia_pomona_nucleopolyhedrovirus","Group","SCS",-2.45758342800369e-16,0.177043697380784,0.999999999999999,"GroupSCS",1,23,3
"k__Viruses.g__Pandoravirus.s__Pandoravirus_dulcis","Group","MCI",-6.64125313712633e-16,0.136930639376292,0.999999999999996,"GroupMCI",1,23,3
"k__Viruses.g__Pandoravirus.s__Pandoravirus_dulcis","Group","SCD",-8.67619430053414e-17,0.129099444873581,0.999999999999999,"GroupSCD",1,23,3
